nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.4939 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.4941 -74.5045 -74.5122 -74.5185 -74.5235 -74.527 -74.5285 -74.5276 -74.5235 -74.5146 -74.5169 -74.5147 -74.5098 -74.503 -74.4951 -74.4871 -74.4802 -74.4763 -74.4794 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.4953 -74.5074 -74.5169 -74.5239 -74.5265 -74.5204 -74.5248 -74.5315 -74.5381 -74.5437 -74.5479 -74.5502 -74.5504 -74.5484 -74.5445 -74.5424 -74.5388 -74.5333 -74.5261 -74.5177 -74.5089 -74.5004 -74.4931 -74.4872 -74.4789 -74.4683 -74.4582 -74.4514 -74.4527 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.5027 -74.5134 -74.5194 -74.5175 -74.5254 -74.5353 -74.5445 -74.5516 -74.5563 -74.5632 -74.5712 -74.5789 -74.5857 -74.5909 -74.5943 -74.5957 -74.595 -74.5927 -74.5896 -74.5849 -74.5785 -74.5704 -74.561 -74.5506 -74.5398 -74.5289 -74.5178 -74.5057 -74.4927 -74.4801 -74.4692 -74.4611 -74.4526 -74.4464 -74.4479 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.518 -74.526 -74.5246 -74.5324 -74.5417 -74.5503 -74.5619 -74.5747 -74.5874 -74.5991 -74.6097 -74.6203 -74.6307 -74.6403 -74.6486 -74.6553 -74.6599 -74.6623 -74.6627 -74.661 -74.6575 -74.6521 -74.6447 -74.6354 -74.6245 -74.6121 -74.5987 -74.5844 -74.5694 -74.5534 -74.5368 -74.5203 -74.5046 -74.4902 -74.4769 -74.4657 -74.4581 -74.4527 -74.4538 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.5347 -74.5431 -74.5414 -74.5488 -74.5577 -74.5703 -74.5848 -74.6001 -74.6167 -74.6339 -74.6508 -74.667 -74.6821 -74.6964 -74.7097 -74.7216 -74.7318 -74.74 -74.7459 -74.7494 -74.7505 -74.7492 -74.7455 -74.7394 -74.7311 -74.7205 -74.7078 -74.6933 -74.6771 -74.6596 -74.6408 -74.6209 -74.6002 -74.5792 -74.5584 -74.5383 -74.5192 -74.5018 -74.4867 -74.474 -74.4647 -74.4571 -74.4564 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.5465 -74.5563 -74.5567 -74.5657 -74.576 -74.5902 -74.6069 -74.6259 -74.6465 -74.6679 -74.6899 -74.7119 -74.7335 -74.754 -74.7734 -74.7913 -74.8076 -74.822 -74.8343 -74.8441 -74.8514 -74.8559 -74.8576 -74.8565 -74.8527 -74.846 -74.8366 -74.8246 -74.8101 -74.7933 -74.7744 -74.7536 -74.7311 -74.7072 -74.6822 -74.6564 -74.6304 -74.6045 -74.5793 -74.5552 -74.5328 -74.5124 -74.4944 -74.4789 -74.4667 -74.4559 -74.453 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.5515 -74.5628 -74.5659 -74.5774 -74.5903 -74.6071 -74.6265 -74.6486 -74.6729 -74.6988 -74.7257 -74.7532 -74.7808 -74.8079 -74.8342 -74.8591 -74.8825 -74.904 -74.9234 -74.9404 -74.9548 -74.9664 -74.975 -74.9805 -74.9829 -74.982 -74.9779 -74.9706 -74.9602 -74.9467 -74.9304 -74.9113 -74.8896 -74.8656 -74.8394 -74.8115 -74.782 -74.7513 -74.72 -74.6883 -74.6568 -74.6259 -74.5961 -74.5679 -74.5416 -74.5176 -74.4962 -74.4774 -74.4623 -74.4485 -74.4439 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.5508 -74.5629 -74.5682 -74.5818 -74.5974 -74.6171 -74.6397 -74.6653 -74.6934 -74.7236 -74.7554 -74.7883 -74.8218 -74.8553 -74.8885 -74.9208 -74.9518 -74.9812 -75.0085 -75.0335 -75.0559 -75.0755 -75.0921 -75.1055 -75.1155 -75.122 -75.1249 -75.1242 -75.1199 -75.112 -75.1005 -75.0856 -75.0673 -75.0459 -75.0215 -74.9942 -74.9645 -74.9325 -74.8985 -74.863 -74.8263 -74.7888 -74.751 -74.7133 -74.6762 -74.6402 -74.6057 -74.5731 -74.5429 -74.5153 -74.4908 -74.4695 -74.4529 -74.4383 -74.4342 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.5586 -74.5654 -74.5799 -74.5971 -74.619 -74.6445 -74.6734 -74.7053 -74.7397 -74.7762 -74.8144 -74.8537 -74.8936 -74.9336 -74.9733 -75.012 -75.0495 -75.0852 -75.1189 -75.1501 -75.1785 -75.204 -75.2262 -75.2449 -75.2601 -75.2714 -75.2788 -75.2823 -75.2818 -75.2772 -75.2686 -75.2561 -75.2397 -75.2196 -75.1959 -75.1687 -75.1384 -75.1051 -75.0691 -75.0307 -74.9903 -74.9483 -74.905 -74.8609 -74.8165 -74.7722 -74.7286 -74.686 -74.645 -74.606 -74.5695 -74.536 -74.506 -74.4801 -74.4588 -74.4448 -74.439 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.5608 -74.5728 -74.5778 -74.5926 -74.6145 -74.6412 -74.6724 -74.7073 -74.7454 -74.7863 -74.8294 -74.8742 -74.9202 -74.9669 -75.0137 -75.0602 -75.1058 -75.1501 -75.1927 -75.2331 -75.2709 -75.3059 -75.3378 -75.3662 -75.3909 -75.4118 -75.4286 -75.4413 -75.4497 -75.4537 -75.4533 -75.4485 -75.4393 -75.4257 -75.4079 -75.3859 -75.3599 -75.3301 -75.2967 -75.2599 -75.22 -75.1772 -75.132 -75.0848 -75.0358 -74.9856 -74.9346 -74.8833 -74.8321 -74.7817 -74.7324 -74.6848 -74.6394 -74.5969 -74.5577 -74.5227 -74.4923 -74.4677 -74.4487 -74.4322 -74.427 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.5665 -74.5735 -74.5888 -74.6075 -74.6327 -74.6639 -74.7001 -74.7407 -74.7849 -74.8322 -74.8819 -74.9335 -74.9864 -75.0401 -75.094 -75.1476 -75.2004 -75.2519 -75.3016 -75.3491 -75.394 -75.436 -75.4747 -75.5098 -75.5411 -75.5683 -75.5913 -75.6098 -75.6238 -75.6331 -75.6376 -75.6373 -75.6323 -75.6224 -75.6078 -75.5886 -75.5648 -75.5366 -75.5042 -75.4677 -75.4275 -75.3837 -75.3368 -75.2869 -75.2345 -75.18 -75.1238 -75.0664 -75.0082 -74.9498 -74.8916 -74.8342 -74.7781 -74.724 -74.6725 -74.6241 -74.5797 -74.5398 -74.5052 -74.4762 -74.4531 -74.4386 -74.4335 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.5778 -74.5833 -74.5984 -74.6215 -74.6508 -74.6861 -74.7271 -74.7729 -74.823 -74.8764 -74.9327 -74.991 -75.0509 -75.1117 -75.1729 -75.2338 -75.294 -75.3529 -75.4101 -75.4651 -75.5174 -75.5668 -75.6128 -75.6551 -75.6934 -75.7275 -75.7571 -75.7821 -75.8023 -75.8175 -75.8277 -75.8327 -75.8326 -75.8272 -75.8167 -75.8011 -75.7805 -75.7549 -75.7246 -75.6896 -75.6502 -75.6066 -75.5592 -75.508 -75.4536 -75.3963 -75.3364 -75.2744 -75.2107 -75.1458 -75.0803 -75.0146 -74.9493 -74.885 -74.8223 -74.7618 -74.7043 -74.6504 -74.6009 -74.5564 -74.5178 -74.4856 -74.4613 -74.4459 -74.44 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.5902 -74.5955 -74.6108 -74.6354 -74.6679 -74.7072 -74.7526 -74.8034 -74.8588 -74.9182 -74.9808 -75.0458 -75.1126 -75.1805 -75.249 -75.3174 -75.3851 -75.4517 -75.5165 -75.5792 -75.6393 -75.6964 -75.75 -75.7999 -75.8457 -75.8872 -75.924 -75.956 -75.983 -76.0047 -76.0212 -76.0322 -76.0377 -76.0377 -76.0321 -76.021 -76.0044 -75.9824 -75.955 -75.9226 -75.8851 -75.8428 -75.796 -75.7449 -75.6897 -75.6309 -75.5688 -75.5036 -75.436 -75.3663 -75.2949 -75.2225 -75.1495 -75.0765 -75.0042 -74.9331 -74.8638 -74.7973 -74.734 -74.6749 -74.6206 -74.572 -74.53 -74.4954 -74.4694 -74.4524 -74.4451 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.6012 -74.6071 -74.6233 -74.6492 -74.6839 -74.7264 -74.7758 -74.8312 -74.8918 -74.9568 -75.0254 -75.0968 -75.1704 -75.2454 -75.3211 -75.397 -75.4724 -75.5467 -75.6194 -75.69 -75.7581 -75.8231 -75.8847 -75.9425 -75.9962 -76.0455 -76.0899 -76.1294 -76.1637 -76.1926 -76.216 -76.2336 -76.2455 -76.2515 -76.2515 -76.2457 -76.234 -76.2164 -76.193 -76.164 -76.1294 -76.0895 -76.0444 -75.9944 -75.9397 -75.8807 -75.8175 -75.7507 -75.6805 -75.6074 -75.5318 -75.4542 -75.3752 -75.2951 -75.2147 -75.1345 -75.0552 -74.9774 -74.9019 -74.8295 -74.7608 -74.6967 -74.6381 -74.5859 -74.5408 -74.5039 -74.4757 -74.4569 -74.4479 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.6098 -74.6168 -74.6341 -74.6615 -74.6981 -74.7434 -74.7962 -74.8557 -74.921 -74.9913 -75.0656 -75.1433 -75.2234 -75.3053 -75.3882 -75.4715 -75.5545 -75.6366 -75.7173 -75.796 -75.8722 -75.9454 -76.0153 -76.0813 -76.1432 -76.2006 -76.2532 -76.3006 -76.3427 -76.3793 -76.4101 -76.435 -76.4538 -76.4664 -76.4729 -76.4731 -76.467 -76.4546 -76.436 -76.4113 -76.3806 -76.344 -76.3017 -76.2538 -76.2007 -76.1425 -76.0796 -76.0123 -75.9409 -75.8658 -75.7874 -75.7062 -75.6225 -75.537 -75.4502 -75.3626 -75.2748 -75.1875 -75.1014 -75.0173 -74.9357 -74.8577 -74.7839 -74.7153 -74.6528 -74.5971 -74.5492 -74.5098 -74.4795 -74.4588 -74.4479 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan -74.6155 -74.6236 -74.6422 -74.6711 -74.7097 -74.7573 -74.8132 -74.8764 -74.946 -75.0211 -75.1009 -75.1844 -75.2708 -75.3594 -75.4493 -75.5399 -75.6305 -75.7204 -75.8091 -75.8959 -75.9803 -76.0619 -76.1402 -76.2147 -76.2851 -76.351 -76.412 -76.4678 -76.5182 -76.5629 -76.6017 -76.6343 -76.6607 -76.6807 -76.6942 -76.7011 -76.7013 -76.695 -76.682 -76.6624 -76.6364 -76.604 -76.5653 -76.5206 -76.4701 -76.4139 -76.3523 -76.2856 -76.2142 -76.1383 -76.0584 -75.9749 -75.8881 -75.7987 -75.7069 -75.6135 -75.5189 -75.4239 -75.3289 -75.2347 -75.1421 -75.0517 -74.9645 -74.8812 -74.8027 -74.7299 -74.6637 -74.6049 -74.5543 -74.5126 -74.4803 -74.4577 -74.445 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan -74.6182 -74.6274 -74.6472 -74.6775 -74.7178 -74.7676 -74.8262 -74.8926 -74.9661 -75.0457 -75.1304 -75.2194 -75.3119 -75.4068 -75.5036 -75.6013 -75.6993 -75.7969 -75.8935 -75.9885 -76.0812 -76.1713 -76.2582 -76.3413 -76.4204 -76.4951 -76.5648 -76.6294 -76.6885 -76.7418 -76.789 -76.83 -76.8645 -76.8924 -76.9136 -76.9278 -76.9352 -76.9355 -76.9289 -76.9153 -76.8947 -76.8674 -76.8333 -76.7926 -76.7455 -76.6922 -76.633 -76.568 -76.4976 -76.4222 -76.3419 -76.2573 -76.1688 -76.0767 -75.9815 -75.8838 -75.784 -75.6827 -75.5805 -75.4781 -75.3761 -75.2753 -75.1764 -75.0802 -74.9876 -74.8995 -74.8166 -74.74 -74.6705 -74.6088 -74.5558 -74.5121 -74.478 -74.4539 -74.4399 nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan -74.6183 -74.6282 -74.6489 -74.6803 -74.7221 -74.7738 -74.8346 -74.904 -74.9809 -75.0645 -75.1538 -75.2479 -75.346 -75.447 -75.5503 -75.6549 -75.7601 -75.8653 -75.9697 -76.0728 -76.1739 -76.2724 -76.3679 -76.4599 -76.5479 -76.6315 -76.7103 -76.784 -76.8521 -76.9144 -76.9705 -77.0203 -77.0635 -77.0999 -77.1293 -77.1516 -77.1667 -77.1745 -77.1749 -77.168 -77.1538 -77.1322 -77.1035 -77.0677 -77.025 -76.9755 -76.9195 -76.8572 -76.7889 -76.7148 -76.6353 -76.5508 -76.4616 -76.3681 -76.2708 -76.1701 -76.0664 -75.9605 -75.8527 -75.7436 -75.634 -75.5245 -75.4158 -75.3086 -75.2038 -75.1021 -75.0046 -74.9119 -74.8252 -74.7451 -74.6727 -74.6087 -74.5537 -74.5084 -74.4731 -74.4482 -74.4335 nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan -74.6166 -74.6267 -74.6478 -74.6798 -74.7226 -74.7756 -74.8384 -74.9101 -74.99 -75.0771 -75.1705 -75.2693 -75.3726 -75.4793 -75.5888 -75.7 -75.8122 -75.9248 -76.0369 -76.1479 -76.2572 -76.3643 -76.4685 -76.5694 -76.6664 -76.7591 -76.8472 -76.9301 -77.0076 -77.0792 -77.1447 -77.2038 -77.2561 -77.3016 -77.3398 -77.3708 -77.3943 -77.4101 -77.4184 -77.4189 -77.4117 -77.3968 -77.3743 -77.3442 -77.3066 -77.2618 -77.21 -77.1512 -77.0858 -77.0141 -76.9364 -76.8529 -76.7641 -76.6703 -76.572 -76.4695 -76.3634 -76.254 -76.142 -76.0279 -75.9122 -75.7957 -75.6788 -75.5625 -75.4473 -75.3341 -75.2237 -75.117 -75.0149 -74.9183 -74.8281 -74.7451 -74.6703 -74.6045 -74.5482 -74.5021 -74.4666 -74.4419 -74.4278 nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan -74.6144 -74.624 -74.6447 -74.6766 -74.7196 -74.7734 -74.8374 -74.911 -74.9932 -75.0834 -75.1804 -75.2834 -75.3914 -75.5034 -75.6186 -75.7361 -75.855 -75.9746 -76.0942 -76.213 -76.3305 -76.4459 -76.5588 -76.6686 -76.7747 -76.8767 -76.9742 -77.0667 -77.1537 -77.2351 -77.3102 -77.379 -77.441 -77.4959 -77.5436 -77.5838 -77.6163 -77.641 -77.6577 -77.6664 -77.667 -77.6595 -77.6439 -77.6203 -77.5888 -77.5495 -77.5026 -77.4483 -77.3867 -77.3183 -77.2431 -77.1617 -77.0742 -76.9811 -76.8828 -76.7796 -76.6721 -76.5605 -76.4456 -76.3277 -76.2074 -76.0853 -75.962 -75.8381 -75.7143 -75.5914 -75.4702 -75.3514 -75.2359 -75.1246 -75.0185 -74.9184 -74.8253 -74.74 -74.6636 -74.5967 -74.54 -74.4943 -74.46 -74.4377 -74.4274 nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan -74.6215 -74.641 -74.6716 -74.7138 -74.7675 -74.832 -74.9066 -74.9907 -75.0832 -75.1832 -75.2898 -75.402 -75.5188 -75.6394 -75.7627 -75.8879 -76.0143 -76.1411 -76.2675 -76.3929 -76.5166 -76.638 -76.7566 -76.8718 -76.9832 -77.0902 -77.1923 -77.2893 -77.3805 -77.4657 -77.5445 -77.6165 -77.6815 -77.7391 -77.7891 -77.8313 -77.8654 -77.8913 -77.9089 -77.918 -77.9187 -77.9109 -77.8946 -77.8699 -77.837 -77.7959 -77.7468 -77.6899 -77.6255 -77.5539 -77.4753 -77.39 -77.2985 -77.2011 -77.0982 -76.9903 -76.8776 -76.7608 -76.6403 -76.5166 -76.3903 -76.2619 -76.132 -76.0013 -75.8704 -75.7401 -75.6111 -75.4842 -75.3602 -75.2401 -75.1248 -75.0152 -74.9123 -74.8169 -74.7302 -74.6529 -74.5859 -74.5301 -74.4864 -74.456 -74.4419 nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan -74.634 -74.6413 -74.6669 -74.7065 -74.7587 -74.8227 -74.8976 -74.9825 -75.0767 -75.179 -75.2886 -75.4044 -75.5255 -75.6508 -75.7795 -75.9107 -76.0435 -76.1771 -76.3108 -76.4438 -76.5756 -76.7054 -76.8327 -76.957 -77.0776 -77.1942 -77.3061 -77.413 -77.5144 -77.6099 -77.6991 -77.7815 -77.8569 -77.925 -77.9853 -78.0377 -78.0819 -78.1177 -78.1449 -78.1633 -78.173 -78.1737 -78.1656 -78.1486 -78.1228 -78.0883 -78.0453 -77.9939 -77.9345 -77.8671 -77.7922 -77.71 -77.621 -77.5253 -77.4236 -77.3161 -77.2032 -77.0855 -76.9635 -76.8375 -76.7081 -76.5758 -76.4413 -76.305 -76.1676 -76.0298 -75.8923 -75.7558 -75.6211 -75.489 -75.3604 -75.2363 -75.1175 -75.0051 -74.9001 -74.8034 -74.716 -74.6389 -74.573 -74.5192 -74.4785 -74.4512 -74.4352 nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan -74.6332 -74.6421 -74.6631 -74.6987 -74.7481 -74.8102 -74.8843 -74.9692 -75.0642 -75.168 -75.2799 -75.3987 -75.5233 -75.6529 -75.7865 -75.923 -76.0617 -76.2018 -76.3424 -76.4828 -76.6223 -76.7603 -76.8962 -77.0293 -77.1592 -77.2853 -77.407 -77.524 -77.6356 -77.7416 -77.8414 -77.9346 -78.0208 -78.0997 -78.171 -78.2342 -78.289 -78.3354 -78.3729 -78.4014 -78.4208 -78.4309 -78.4318 -78.4233 -78.4055 -78.3785 -78.3425 -78.2975 -78.2437 -78.1815 -78.1111 -78.0328 -77.947 -77.8539 -77.7541 -77.6479 -77.5357 -77.418 -77.2952 -77.1678 -77.0363 -76.9013 -76.7632 -76.6226 -76.48 -76.3362 -76.1917 -76.0472 -75.9035 -75.7612 -75.6213 -75.4846 -75.3521 -75.2245 -75.103 -74.9886 -74.8823 -74.785 -74.698 -74.6221 -74.5582 -74.5073 -74.4698 -74.4452 -74.4332 nan nan nan nan nan nan nan nan 
