nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -5.48646 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -5.4753 -5.48373 -5.48792 -5.49013 -5.49121 -5.49154 -5.4913 -5.49059 -5.48948 -5.48793 -5.48717 -5.48615 -5.48509 -5.48416 -5.48356 -5.48358 -5.4847 -5.48794 -5.49575 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -5.47635 -5.48477 -5.4887 -5.48996 -5.48883 -5.48441 -5.48617 -5.48845 -5.49018 -5.49127 -5.49179 -5.49184 -5.49148 -5.4908 -5.48991 -5.48913 -5.4883 -5.48747 -5.48675 -5.48627 -5.48621 -5.48675 -5.48793 -5.48887 -5.48409 -5.4818 -5.48163 -5.48422 -5.49175 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -5.47503 -5.48285 -5.48525 -5.48295 -5.4855 -5.48791 -5.48921 -5.4893 -5.48858 -5.48944 -5.49086 -5.4922 -5.49321 -5.49383 -5.49408 -5.49399 -5.49362 -5.49306 -5.49243 -5.49174 -5.49104 -5.49038 -5.48986 -5.48955 -5.48948 -5.48948 -5.48898 -5.48694 -5.48543 -5.48502 -5.48581 -5.48712 -5.48412 -5.48545 -5.4925 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -5.47526 -5.48155 -5.48063 -5.48329 -5.48522 -5.48597 -5.48772 -5.48957 -5.49099 -5.49187 -5.49246 -5.49344 -5.49466 -5.49586 -5.49684 -5.49755 -5.49795 -5.49805 -5.49791 -5.49756 -5.49707 -5.49648 -5.49583 -5.49517 -5.49453 -5.49396 -5.49343 -5.49283 -5.49191 -5.49052 -5.48927 -5.48851 -5.48824 -5.48806 -5.48714 -5.48749 -5.48897 -5.48755 -5.49322 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -5.47775 -5.48338 -5.48126 -5.48289 -5.48393 -5.4858 -5.48768 -5.4893 -5.49113 -5.49298 -5.49463 -5.49601 -5.49723 -5.49849 -5.49979 -5.50101 -5.50205 -5.50285 -5.50338 -5.50365 -5.50366 -5.50346 -5.50308 -5.50255 -5.50191 -5.50119 -5.50042 -5.49961 -5.49875 -5.49777 -5.4966 -5.49525 -5.49392 -5.49279 -5.49189 -5.49106 -5.49019 -5.48975 -5.48962 -5.48906 -5.48941 -5.48666 -5.4915 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -5.48048 -5.48581 -5.48325 -5.48437 -5.48478 -5.48611 -5.48769 -5.48963 -5.49168 -5.49373 -5.49582 -5.49788 -5.49982 -5.50159 -5.50322 -5.50478 -5.50626 -5.50761 -5.50877 -5.50969 -5.51036 -5.51075 -5.5109 -5.5108 -5.51049 -5.50999 -5.50933 -5.50853 -5.50761 -5.50658 -5.50544 -5.50417 -5.50275 -5.50121 -5.49965 -5.49815 -5.49675 -5.4954 -5.49412 -5.493 -5.49201 -5.49096 -5.48999 -5.48849 -5.48803 -5.48443 -5.48871 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -5.48225 -5.48757 -5.48507 -5.48611 -5.48632 -5.48739 -5.48867 -5.49038 -5.49239 -5.49463 -5.49699 -5.4994 -5.50181 -5.50418 -5.50645 -5.50858 -5.51056 -5.51242 -5.51412 -5.51565 -5.51697 -5.51804 -5.51884 -5.51936 -5.51961 -5.51959 -5.51933 -5.51883 -5.51812 -5.51723 -5.51615 -5.51492 -5.51353 -5.51197 -5.51028 -5.50846 -5.50658 -5.50469 -5.50282 -5.50097 -5.49916 -5.49743 -5.49575 -5.49407 -5.49239 -5.4906 -5.48895 -5.48682 -5.48588 -5.48194 -5.48598 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -5.48146 -5.48736 -5.48561 -5.487 -5.4874 -5.48854 -5.48981 -5.49147 -5.49341 -5.49564 -5.49812 -5.50077 -5.50353 -5.50633 -5.50911 -5.51184 -5.51447 -5.51696 -5.51928 -5.52144 -5.5234 -5.52515 -5.52665 -5.52788 -5.52882 -5.52947 -5.52981 -5.52985 -5.52961 -5.5291 -5.52833 -5.52732 -5.52609 -5.52464 -5.523 -5.52116 -5.51916 -5.51702 -5.51477 -5.51246 -5.51012 -5.50776 -5.50541 -5.50308 -5.50077 -5.49847 -5.49618 -5.49387 -5.49161 -5.48933 -5.48732 -5.48502 -5.48416 -5.48076 -5.48537 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -5.48046 -5.48299 -5.48591 -5.48712 -5.48872 -5.49028 -5.49212 -5.49419 -5.49653 -5.49912 -5.50194 -5.50494 -5.50807 -5.51128 -5.51452 -5.51772 -5.52085 -5.52386 -5.52672 -5.5294 -5.53187 -5.53412 -5.5361 -5.53781 -5.53922 -5.54031 -5.54108 -5.5415 -5.5416 -5.54137 -5.54083 -5.53998 -5.53884 -5.53744 -5.53577 -5.53387 -5.53174 -5.52941 -5.5269 -5.52426 -5.52151 -5.51868 -5.5158 -5.51289 -5.50997 -5.50705 -5.50414 -5.50124 -5.49838 -5.49557 -5.49285 -5.49032 -5.48796 -5.48616 -5.48457 -5.48539 -5.48688 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
