nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.36553 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.35481 -3.36311 -3.3671 -3.36909 -3.36996 -3.3701 -3.36971 -3.36892 -3.36782 -3.36642 -3.36549 -3.36444 -3.36343 -3.36263 -3.36221 -3.36243 -3.36377 -3.3672 -3.37513 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.35644 -3.36469 -3.36835 -3.36932 -3.36795 -3.36345 -3.36503 -3.36707 -3.36855 -3.3694 -3.36972 -3.3696 -3.36913 -3.36841 -3.36753 -3.36672 -3.36591 -3.36516 -3.36458 -3.3643 -3.36447 -3.36525 -3.36667 -3.36779 -3.36309 -3.36103 -3.36114 -3.364 -3.37172 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.35522 -3.36289 -3.36507 -3.36263 -3.36492 -3.36699 -3.36793 -3.36768 -3.36668 -3.36723 -3.36834 -3.36938 -3.37011 -3.37049 -3.37054 -3.37031 -3.36986 -3.36927 -3.36865 -3.36802 -3.36743 -3.36695 -3.36666 -3.36662 -3.36685 -3.36715 -3.36695 -3.36519 -3.36402 -3.36396 -3.3651 -3.36668 -3.36383 -3.36539 -3.3726 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.35525 -3.36142 -3.36039 -3.3628 -3.36439 -3.36478 -3.36611 -3.36751 -3.36846 -3.36888 -3.36903 -3.3696 -3.37042 -3.37123 -3.37188 -3.37229 -3.37246 -3.37239 -3.37214 -3.37175 -3.37128 -3.37078 -3.37028 -3.36983 -3.36947 -3.36923 -3.36907 -3.36886 -3.36836 -3.3674 -3.36661 -3.36631 -3.36651 -3.36676 -3.3662 -3.3669 -3.36864 -3.36733 -3.37314 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.35759 -3.36306 -3.3608 -3.36214 -3.36283 -3.36426 -3.36563 -3.36671 -3.36795 -3.3692 -3.37024 -3.37103 -3.37168 -3.37241 -3.3732 -3.37396 -3.37459 -3.37505 -3.3753 -3.37536 -3.37525 -3.375 -3.37464 -3.37422 -3.37377 -3.37331 -3.37287 -3.37246 -3.37205 -3.37157 -3.37094 -3.37014 -3.36941 -3.36889 -3.36859 -3.36835 -3.36804 -3.36811 -3.36843 -3.36823 -3.36887 -3.36626 -3.37127 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.36033 -3.36545 -3.36267 -3.36344 -3.36342 -3.36424 -3.36523 -3.36652 -3.36787 -3.36918 -3.37051 -3.3718 -3.37298 -3.37402 -3.37495 -3.37584 -3.37671 -3.3775 -3.37818 -3.37869 -3.37903 -3.37918 -3.37918 -3.37902 -3.37875 -3.37838 -3.37794 -3.37745 -3.37693 -3.37638 -3.37579 -3.37512 -3.37436 -3.37352 -3.37269 -3.37196 -3.37132 -3.37074 -3.3702 -3.3698 -3.36946 -3.369 -3.36855 -3.36748 -3.36737 -3.36399 -3.36849 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.36229 -3.36735 -3.36456 -3.36516 -3.36486 -3.36532 -3.36592 -3.36687 -3.36805 -3.36941 -3.37086 -3.37233 -3.3738 -3.37522 -3.37656 -3.3778 -3.37894 -3.38 -3.38098 -3.38185 -3.3826 -3.38318 -3.3836 -3.38385 -3.38392 -3.38384 -3.38362 -3.38328 -3.38283 -3.3823 -3.3817 -3.38102 -3.38028 -3.37945 -3.37854 -3.37757 -3.37658 -3.37561 -3.37469 -3.3738 -3.37294 -3.37212 -3.37133 -3.37048 -3.36956 -3.36846 -3.3674 -3.36579 -3.36528 -3.36164 -3.36595 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.36178 -3.36742 -3.36533 -3.36623 -3.36605 -3.3665 -3.36698 -3.36776 -3.36875 -3.36998 -3.37138 -3.37292 -3.37453 -3.37618 -3.37781 -3.37941 -3.38093 -3.38236 -3.38368 -3.3849 -3.38602 -3.387 -3.38784 -3.38852 -3.38902 -3.38934 -3.38948 -3.38945 -3.38926 -3.38893 -3.38847 -3.38789 -3.3872 -3.3864 -3.38551 -3.38452 -3.38345 -3.38231 -3.38112 -3.37992 -3.37871 -3.37751 -3.37632 -3.37513 -3.37394 -3.37272 -3.37144 -3.37009 -3.3687 -3.36721 -3.36589 -3.36417 -3.3638 -3.36074 -3.36562 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.36067 -3.36298 -3.36545 -3.36606 -3.36692 -3.36762 -3.3685 -3.3695 -3.37069 -3.37205 -3.37358 -3.37525 -3.37703 -3.37886 -3.38071 -3.38255 -3.38434 -3.38606 -3.38768 -3.38919 -3.39058 -3.39184 -3.39295 -3.3939 -3.39467 -3.39526 -3.39565 -3.39585 -3.39587 -3.3957 -3.39537 -3.39487 -3.39423 -3.39345 -3.39253 -3.3915 -3.39035 -3.38909 -3.38775 -3.38635 -3.38489 -3.38341 -3.3819 -3.38037 -3.37884 -3.37728 -3.3757 -3.37409 -3.37245 -3.3708 -3.36914 -3.36758 -3.36608 -3.36503 -3.36404 -3.36532 -3.36703 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.36259 -3.36762 -3.36443 -3.36476 -3.36609 -3.36726 -3.36848 -3.36972 -3.37106 -3.37252 -3.37413 -3.37587 -3.37773 -3.37971 -3.38175 -3.38384 -3.38593 -3.388 -3.39001 -3.39194 -3.39377 -3.39547 -3.39704 -3.39845 -3.3997 -3.40077 -3.40165 -3.40232 -3.40279 -3.40304 -3.40309 -3.40294 -3.40259 -3.40205 -3.40134 -3.40046 -3.39942 -3.39824 -3.39691 -3.39547 -3.39392 -3.39227 -3.39056 -3.38878 -3.38697 -3.38511 -3.38323 -3.38133 -3.3794 -3.37746 -3.37551 -3.37358 -3.37169 -3.3699 -3.36826 -3.36689 -3.36582 -3.36532 -3.36428 -3.36007 -3.36429 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.35976 -3.3624 -3.36491 -3.36534 -3.36625 -3.36761 -3.36912 -3.37072 -3.37241 -3.3742 -3.37609 -3.37811 -3.38023 -3.38245 -3.38475 -3.38709 -3.38946 -3.39182 -3.39415 -3.3964 -3.39856 -3.40061 -3.40252 -3.40427 -3.40586 -3.40726 -3.40846 -3.40944 -3.41021 -3.41075 -3.41105 -3.41113 -3.41098 -3.41061 -3.41003 -3.40924 -3.40825 -3.40708 -3.40574 -3.40423 -3.40258 -3.4008 -3.39891 -3.39692 -3.39485 -3.39272 -3.39054 -3.38831 -3.38606 -3.38379 -3.38151 -3.37924 -3.377 -3.37483 -3.37277 -3.37086 -3.36918 -3.36774 -3.36657 -3.36536 -3.36408 -3.36536 -3.36743 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
