nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -69.7815 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -69.9633 -69.954 -69.9417 -69.928 -69.9128 -69.896 -69.8772 -69.856 -69.8315 -69.8022 -69.7842 -69.7615 -69.7362 -69.7091 -69.681 -69.6529 -69.6259 -69.6021 -69.5854 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -70.0667 -70.0595 -70.0495 -70.0368 -70.0195 -69.9933 -69.9776 -69.9639 -69.9501 -69.9351 -69.9187 -69.9003 -69.8797 -69.8568 -69.8321 -69.8092 -69.7848 -69.7585 -69.7305 -69.7016 -69.6722 -69.6432 -69.6156 -69.5895 -69.5612 -69.5307 -69.5008 -69.4746 -69.4565 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -70.1374 -70.1291 -70.1159 -70.0947 -70.0829 -70.0729 -70.062 -70.0488 -70.0331 -70.0194 -70.0066 -69.9935 -69.9793 -69.9634 -69.9457 -69.9258 -69.9039 -69.8803 -69.8559 -69.83 -69.8024 -69.7731 -69.7426 -69.7112 -69.6795 -69.6479 -69.6162 -69.5837 -69.5504 -69.5177 -69.487 -69.4592 -69.4313 -69.4059 -69.3884 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -70.1973 -70.1866 -70.1663 -70.1548 -70.1445 -70.1334 -70.1249 -70.1175 -70.1097 -70.1008 -70.0905 -70.0801 -70.0693 -70.0576 -70.0445 -70.0296 -70.0126 -69.9934 -69.972 -69.9486 -69.9233 -69.8962 -69.8672 -69.8363 -69.8038 -69.77 -69.7353 -69.6998 -69.6638 -69.627 -69.5897 -69.5527 -69.5168 -69.4824 -69.4493 -69.4186 -69.3917 -69.3673 -69.3497 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -70.259 -70.249 -70.2286 -70.2169 -70.2065 -70.1995 -70.1941 -70.1894 -70.1856 -70.1821 -70.1782 -70.1733 -70.1671 -70.16 -70.1516 -70.1418 -70.1301 -70.1163 -70.1001 -70.0815 -70.0603 -70.0368 -70.0109 -69.9826 -69.9521 -69.9195 -69.8848 -69.8484 -69.8104 -69.7713 -69.731 -69.6898 -69.648 -69.6062 -69.5648 -69.5243 -69.4851 -69.4478 -69.4131 -69.3812 -69.3528 -69.3265 -69.3074 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -70.3158 -70.3076 -70.2896 -70.2799 -70.2713 -70.2661 -70.2632 -70.2623 -70.2626 -70.2636 -70.2648 -70.2658 -70.266 -70.2651 -70.2627 -70.2587 -70.253 -70.2451 -70.235 -70.2224 -70.2071 -70.189 -70.168 -70.1442 -70.1176 -70.0882 -70.0562 -70.0216 -69.9846 -69.9454 -69.9043 -69.8614 -69.817 -69.7714 -69.7248 -69.6778 -69.6307 -69.5841 -69.5384 -69.4941 -69.4517 -69.4117 -69.3744 -69.3399 -69.309 -69.2798 -69.2589 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -70.3658 -70.3595 -70.3447 -70.3379 -70.3322 -70.3301 -70.3302 -70.3327 -70.337 -70.3426 -70.349 -70.3556 -70.362 -70.3677 -70.3722 -70.3753 -70.3764 -70.3755 -70.3724 -70.3666 -70.3582 -70.3468 -70.3323 -70.3146 -70.2937 -70.2696 -70.2423 -70.2117 -70.1782 -70.1416 -70.1022 -70.0602 -70.0158 -69.9692 -69.9207 -69.8706 -69.8191 -69.7668 -69.714 -69.6612 -69.6088 -69.5573 -69.5073 -69.4591 -69.4132 -69.3698 -69.3295 -69.2921 -69.2588 -69.227 -69.2049 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -70.4097 -70.4048 -70.3928 -70.3886 -70.386 -70.3872 -70.391 -70.3974 -70.4058 -70.4161 -70.4276 -70.4398 -70.4524 -70.4647 -70.4763 -70.4867 -70.4956 -70.5025 -70.5072 -70.5093 -70.5087 -70.5051 -70.4982 -70.4881 -70.4744 -70.4572 -70.4363 -70.4118 -70.3837 -70.352 -70.3168 -70.2782 -70.2364 -70.1916 -70.1439 -70.0936 -70.041 -69.9864 -69.93 -69.8723 -69.8137 -69.7546 -69.6955 -69.6369 -69.5792 -69.5229 -69.4685 -69.4163 -69.3668 -69.3204 -69.2774 -69.238 -69.2036 -69.1716 -69.1504 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -70.4454 -70.4353 -70.4326 -70.4323 -70.4362 -70.4433 -70.4535 -70.4662 -70.4812 -70.4978 -70.5157 -70.5343 -70.5533 -70.572 -70.5899 -70.6067 -70.6218 -70.635 -70.6457 -70.6538 -70.6588 -70.6607 -70.6591 -70.6539 -70.6449 -70.6321 -70.6152 -70.5943 -70.5694 -70.5404 -70.5075 -70.4707 -70.4301 -70.3859 -70.3382 -70.2873 -70.2333 -70.1766 -70.1175 -70.0562 -69.9932 -69.9288 -69.8635 -69.7978 -69.7321 -69.6668 -69.6025 -69.5397 -69.4788 -69.4203 -69.3647 -69.3124 -69.264 -69.2201 -69.1813 -69.1501 -69.1275 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -70.4919 -70.4877 -70.4761 -70.4739 -70.4784 -70.4874 -70.5004 -70.5167 -70.5359 -70.5573 -70.5806 -70.6053 -70.6307 -70.6564 -70.6819 -70.7066 -70.7301 -70.752 -70.7718 -70.7891 -70.8035 -70.8149 -70.8228 -70.827 -70.8274 -70.8238 -70.8159 -70.8038 -70.7872 -70.7663 -70.7409 -70.7111 -70.6769 -70.6385 -70.5958 -70.5492 -70.4986 -70.4445 -70.3869 -70.3262 -70.2626 -70.1965 -70.1282 -70.0581 -69.9867 -69.9144 -69.8417 -69.769 -69.6969 -69.6258 -69.5563 -69.489 -69.4242 -69.3627 -69.3049 -69.2517 -69.2036 -69.1616 -69.1256 -69.0925 -69.0711 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -70.5257 -70.5168 -70.5158 -70.5178 -70.5258 -70.5395 -70.5577 -70.5799 -70.6053 -70.6334 -70.6634 -70.6949 -70.7274 -70.7601 -70.7927 -70.8245 -70.8552 -70.8841 -70.9109 -70.9352 -70.9565 -70.9746 -70.9891 -70.9998 -71.0063 -71.0086 -71.0064 -70.9997 -70.9882 -70.9719 -70.9508 -70.9249 -70.8942 -70.8588 -70.8187 -70.774 -70.7249 -70.6716 -70.6142 -70.553 -70.4883 -70.4204 -70.3495 -70.276 -70.2004 -70.123 -70.0443 -69.9647 -69.8848 -69.805 -69.7258 -69.6479 -69.5718 -69.498 -69.4273 -69.3601 -69.2972 -69.2394 -69.1872 -69.1411 -69.1013 -69.0705 -69.0495 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
