3 -9.00171
4 -8.93284
5 -8.85489
6 -8.77411
7 -8.69328
8 -8.61361
9 -8.53559
10 -8.45943
11 -8.38516
12 -8.31274
13 -8.2421
14 -8.17317
15 -8.10587
16 -8.04012
17 -7.97583
18 -7.91293
19 -7.85137
20 -7.79108
21 -7.73201
22 -7.67411
23 -7.61732
24 -7.56162
25 -7.50696
26 -7.4533
27 -7.40063
28 -7.34891
29 -7.29811
30 -7.24821
31 -7.1992
32 -7.15105
33 -7.10374
34 -7.05726
35 -7.0116
36 -6.96673
37 -6.92266
38 -6.87937
39 -6.83685
40 -6.79509
41 -6.75409
42 -6.71383
43 -6.67431
44 -6.63553
45 -6.59748
46 -6.56016
47 -6.52356
48 -6.48768
49 -6.45251
50 -6.41806
51 -6.38432
52 -6.35129
53 -6.31897
54 -6.28735
55 -6.25644
56 -6.22623
57 -6.19673
58 -6.16792
59 -6.13983
60 -6.11243
61 -6.08573
62 -6.05974
63 -6.03445
64 -6.00985
65 -5.98596
66 -5.96277
67 -5.94028
68 -5.91849
69 -5.8974
70 -5.87701
71 -5.85732
72 -5.83833
73 -5.82003
74 -5.80243
75 -5.78553
76 -5.76933
77 -5.75382
78 -5.739
79 -5.72487
80 -5.71144
81 -5.69869
82 -5.68663
83 -5.67526
84 -5.66457
85 -5.65457
86 -5.64524
87 -5.63659
88 -5.62862
89 -5.62131
90 -5.61468
91 -5.60871
92 -5.60341
93 -5.59877
94 -5.59479
95 -5.59146
96 -5.58878
97 -5.58673
98 -5.5853
99 -5.58441
100 -5.58375
