nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.19341 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.02252 1.03402 1.04995 1.068 1.08727 1.10736 1.12804 1.14917 1.17066 1.19248 1.2138 1.23524 1.2566 1.27772 1.29839 1.31833 1.33706 1.35359 1.36547 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.918777 0.929828 0.945658 0.964367 0.985597 1.01014 1.02875 1.04703 1.06598 1.08568 1.106 1.12683 1.14806 1.1696 1.19131 1.21294 1.23457 1.2561 1.27741 1.29835 1.31876 1.33845 1.35739 1.37647 1.40123 1.42318 1.44279 1.45946 1.47106 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.856737 0.868 0.884988 0.90685 0.9242 0.941972 0.961079 0.981569 1.003 1.02302 1.04264 1.06245 1.08269 1.10338 1.12448 1.14591 1.16761 1.18946 1.21136 1.23325 1.25506 1.27671 1.2981 1.31914 1.33981 1.36028 1.3811 1.40332 1.42478 1.44493 1.46369 1.48178 1.50407 1.52171 1.53346 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.812051 0.824585 0.844599 0.861437 0.879345 0.898702 0.917359 0.936169 0.955643 0.975859 0.996521 1.01695 1.03727 1.05774 1.0785 1.0996 1.12103 1.14276 1.16472 1.18684 1.20904 1.23127 1.25345 1.27553 1.29744 1.31913 1.34063 1.36204 1.38359 1.40543 1.42692 1.4477 1.46778 1.48758 1.50794 1.52678 1.54432 1.56463 1.57754 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.764773 0.777695 0.798654 0.816302 0.834893 0.853017 0.871482 0.890496 0.909596 0.928936 0.94871 0.968955 0.989537 1.01023 1.03102 1.052 1.07323 1.09475 1.11656 1.13864 1.16094 1.1834 1.20598 1.2286 1.25122 1.27378 1.29625 1.31858 1.34079 1.36292 1.38505 1.40716 1.429 1.45042 1.4714 1.49206 1.51255 1.53238 1.55168 1.5712 1.58959 1.61092 1.62433 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.716988 0.729877 0.750992 0.768868 0.787849 0.806309 0.8249 0.843494 0.86231 0.88145 0.900839 0.920518 0.940558 0.960974 0.981707 1.00267 1.02385 1.04526 1.06693 1.08887 1.1111 1.13357 1.15627 1.17914 1.20214 1.22522 1.24833 1.27142 1.29446 1.31742 1.34029 1.36308 1.3858 1.4084 1.43078 1.45284 1.47456 1.49597 1.51706 1.53773 1.55804 1.57816 1.59796 1.61806 1.63687 1.65861 1.67214 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.670077 0.682558 0.703241 0.720862 0.739735 0.75818 0.776822 0.795438 0.814153 0.832999 0.852065 0.871412 0.891049 0.911 0.931296 0.951943 0.972916 0.99418 1.01572 1.03753 1.05963 1.08201 1.10466 1.12757 1.15071 1.17404 1.19752 1.22109 1.24473 1.26839 1.29203 1.31562 1.33915 1.3626 1.38594 1.40914 1.43214 1.45487 1.47731 1.49943 1.52124 1.5427 1.56383 1.58469 1.60529 1.62572 1.64577 1.66602 1.68482 1.70638 1.71966 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.625899 0.637267 0.656734 0.673562 0.691835 0.709841 0.728168 0.746553 0.765081 0.783729 0.802539 0.821546 0.840803 0.860351 0.880213 0.90041 0.92096 0.941866 0.963118 0.984701 1.0066 1.02881 1.05133 1.07416 1.09727 1.12065 1.14427 1.1681 1.19209 1.21621 1.24042 1.26467 1.28894 1.31319 1.33738 1.3615 1.38551 1.40938 1.43304 1.45647 1.47963 1.50249 1.52504 1.54726 1.56916 1.59074 1.61203 1.63304 1.65372 1.67413 1.694 1.71389 1.73206 1.75254 1.76471 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.599161 0.613657 0.628356 0.645293 0.662355 0.679953 0.697755 0.715806 0.734047 0.752487 0.77113 0.789997 0.809118 0.828528 0.848255 0.868325 0.888754 0.909556 0.930735 0.952287 0.974203 0.996474 1.01909 1.04205 1.06533 1.08892 1.1128 1.13693 1.1613 1.18585 1.21056 1.23537 1.26026 1.28519 1.31011 1.335 1.35982 1.38453 1.4091 1.43348 1.45764 1.48153 1.50514 1.52844 1.55142 1.57406 1.59636 1.61833 1.63995 1.6612 1.68205 1.70243 1.72235 1.74143 1.76005 1.77601 1.79113 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
