5 -4.14447
6 -4.12796
7 -4.10412
8 -4.07647
9 -4.04678
10 -4.01607
11 -3.98498
12 -3.95392
13 -3.92318
14 -3.89294
15 -3.86333
16 -3.83444
17 -3.80634
18 -3.77906
19 -3.75264
20 -3.72711
21 -3.70246
22 -3.67872
23 -3.65588
24 -3.63395
25 -3.61292
26 -3.5928
27 -3.57357
28 -3.55525
29 -3.53781
30 -3.52126
31 -3.50559
32 -3.49079
33 -3.47686
34 -3.46379
35 -3.45158
36 -3.44021
37 -3.42968
38 -3.41999
39 -3.41113
40 -3.40309
41 -3.39587
42 -3.38945
43 -3.38384
44 -3.37902
45 -3.375
46 -3.37175
47 -3.36927
48 -3.36753
49 -3.36642
50 -3.36553
