1 -87.0729
2 -86.4189
3 -85.9005
4 -85.45
5 -85.0397
6 -84.6561
7 -84.2919
8 -83.9423
9 -83.6045
10 -83.2761
11 -82.9556
12 -82.6418
13 -82.3337
14 -82.0307
15 -81.732
16 -81.4371
17 -81.1458
18 -80.8575
19 -80.5721
20 -80.2892
21 -80.0086
22 -79.7301
23 -79.4536
24 -79.1789
25 -78.9059
26 -78.6344
27 -78.3644
28 -78.0957
29 -77.8283
30 -77.5621
31 -77.2969
32 -77.0329
33 -76.7698
34 -76.5076
35 -76.2464
36 -75.9859
37 -75.7263
38 -75.4674
39 -75.2093
40 -74.9518
41 -74.695
42 -74.4388
43 -74.1833
44 -73.9282
45 -73.6738
46 -73.4199
47 -73.1664
48 -72.9135
49 -72.6611
50 -72.4091
51 -72.1575
52 -71.9064
53 -71.6557
54 -71.4053
55 -71.1554
56 -70.9059
57 -70.6567
58 -70.4079
59 -70.1595
60 -69.9114
61 -69.6637
62 -69.4164
63 -69.1694
64 -68.9229
65 -68.6767
66 -68.4309
67 -68.1856
68 -67.9407
69 -67.6964
70 -67.4525
71 -67.2093
72 -66.9668
73 -66.725
74 -66.4841
75 -66.2442
76 -66.0055
77 -65.768
78 -65.5322
79 -65.2981
80 -65.0662
81 -64.8368
82 -64.6103
83 -64.3873
84 -64.1683
85 -63.9542
86 -63.7456
87 -63.5435
88 -63.3489
89 -63.1631
90 -62.9873
91 -62.8228
92 -62.6711
93 -62.5337
94 -62.412
95 -62.3075
96 -62.2214
97 -62.1546
98 -62.1073
99 -62.0779
100 -62.0571
