4 -5.9778
5 -5.94447
6 -5.90302
7 -5.85712
8 -5.809
9 -5.75994
10 -5.7107
11 -5.66174
12 -5.61331
13 -5.56557
14 -5.51861
15 -5.47247
16 -5.42719
17 -5.38276
18 -5.33919
19 -5.29646
20 -5.25456
21 -5.21348
22 -5.17319
23 -5.13368
24 -5.09493
25 -5.05693
26 -5.01965
27 -4.98309
28 -4.94723
29 -4.91205
30 -4.87754
31 -4.84369
32 -4.81048
33 -4.77791
34 -4.74596
35 -4.71463
36 -4.6839
37 -4.65377
38 -4.62423
39 -4.59526
40 -4.56687
41 -4.53905
42 -4.51179
43 -4.48508
44 -4.45892
45 -4.43331
46 -4.40823
47 -4.38369
48 -4.35967
49 -4.33619
50 -4.31322
51 -4.29077
52 -4.26884
53 -4.24742
54 -4.2265
55 -4.20609
56 -4.18619
57 -4.16678
58 -4.14786
59 -4.12944
60 -4.11152
61 -4.09408
62 -4.07713
63 -4.06066
64 -4.04467
65 -4.02916
66 -4.01413
67 -3.99958
68 -3.9855
69 -3.97189
70 -3.95874
71 -3.94607
72 -3.93386
73 -3.92211
74 -3.91082
75 -3.89999
76 -3.88962
77 -3.8797
78 -3.87023
79 -3.86122
80 -3.85265
81 -3.84453
82 -3.83685
83 -3.82961
84 -3.82281
85 -3.81645
86 -3.81052
87 -3.80502
88 -3.79996
89 -3.79532
90 -3.79111
91 -3.78733
92 -3.78396
93 -3.78102
94 -3.77849
95 -3.77638
96 -3.77468
97 -3.77338
98 -3.77247
99 -3.7719
100 -3.77147
