nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -0.774069 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -0.944564 -0.933176 -0.917423 -0.899581 -0.880511 -0.8606 -0.840055 -0.818999 -0.7975 -0.775545 -0.754378 -0.732969 -0.711551 -0.690316 -0.66948 -0.649346 -0.630418 -0.613709 -0.601711 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.04776 -1.03687 -1.02129 -1.00284 -0.981834 -0.95737 -0.938934 -0.920873 -0.902147 -0.882674 -0.862546 -0.841868 -0.820737 -0.799244 -0.777522 -0.755913 -0.734271 -0.712663 -0.691215 -0.670086 -0.649465 -0.629547 -0.61039 -0.591137 -0.566309 -0.544136 -0.524261 -0.507339 -0.495568 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.1097 -1.09858 -1.08179 -1.06006 -1.04296 -1.0255 -1.00673 -0.98655 -0.96539 -0.945646 -0.926321 -0.906784 -0.886808 -0.866347 -0.845434 -0.824126 -0.802503 -0.780671 -0.758769 -0.736826 -0.714903 -0.69309 -0.671487 -0.650191 -0.629239 -0.608491 -0.587391 -0.564907 -0.543139 -0.522648 -0.503576 -0.485224 -0.462798 -0.444945 -0.43305 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.15457 -1.14215 -1.12224 -1.10564 -1.08804 -1.06902 -1.05075 -1.03237 -1.01333 -0.993539 -0.973279 -0.953241 -0.933289 -0.913169 -0.892726 -0.871898 -0.850684 -0.829116 -0.807252 -0.785168 -0.762945 -0.740642 -0.718317 -0.696038 -0.673873 -0.65187 -0.630027 -0.608246 -0.586311 -0.564071 -0.542161 -0.520934 -0.500426 -0.480235 -0.459536 -0.440369 -0.42258 -0.402174 -0.389134 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.20199 -1.18922 -1.16839 -1.151 -1.13274 -1.11503 -1.09704 -1.07853 -1.05997 -1.04119 -1.02198 -1.00229 -0.982232 -0.96204 -0.941716 -0.921169 -0.900318 -0.879118 -0.857564 -0.835675 -0.813493 -0.791072 -0.768471 -0.745747 -0.722954 -0.700147 -0.677375 -0.654671 -0.632039 -0.60944 -0.586817 -0.564187 -0.541788 -0.519803 -0.498267 -0.477055 -0.456053 -0.435746 -0.416027 -0.396162 -0.377509 -0.356045 -0.342486 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.24976 -1.23707 -1.21616 -1.19861 -1.18003 -1.16204 -1.144 -1.12601 -1.10785 -1.08939 -1.07071 -1.05174 -1.03241 -1.01268 -0.992598 -0.972247 -0.95164 -0.930746 -0.909528 -0.887961 -0.866043 -0.843789 -0.821231 -0.79841 -0.775376 -0.752177 -0.728862 -0.705479 -0.68207 -0.658667 -0.635286 -0.611928 -0.5886 -0.565346 -0.542282 -0.51951 -0.497075 -0.474962 -0.453177 -0.431844 -0.410924 -0.39025 -0.369971 -0.349478 -0.330338 -0.308397 -0.29466 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.29649 -1.28425 -1.26385 -1.24663 -1.22823 -1.21035 -1.19235 -1.17444 -1.15649 -1.13846 -1.12024 -1.10177 -1.08301 -1.06394 -1.0445 -1.02468 -1.0045 -0.983971 -0.96311 -0.941904 -0.920339 -0.898405 -0.876103 -0.85345 -0.830471 -0.807202 -0.783685 -0.759962 -0.736079 -0.71208 -0.688005 -0.66389 -0.639761 -0.615643 -0.591564 -0.567575 -0.543748 -0.520154 -0.496837 -0.473823 -0.451137 -0.428822 -0.406871 -0.385242 -0.363936 -0.342862 -0.322255 -0.301528 -0.28233 -0.260481 -0.246965 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.34041 -1.32928 -1.31013 -1.29375 -1.27602 -1.25866 -1.24107 -1.2235 -1.20585 -1.18815 -1.17033 -1.15236 -1.13416 -1.11569 -1.0969 -1.07775 -1.05823 -1.03831 -1.01799 -0.997271 -0.976162 -0.954658 -0.932752 -0.910445 -0.887743 -0.864661 -0.841224 -0.817464 -0.793419 -0.769128 -0.744634 -0.719981 -0.695208 -0.670356 -0.645459 -0.620553 -0.595679 -0.570886 -0.546232 -0.521774 -0.497559 -0.473623 -0.449998 -0.426713 -0.403779 -0.381192 -0.358955 -0.337065 -0.315574 -0.294428 -0.273914 -0.253483 -0.23486 -0.21406 -0.201641 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.36724 -1.35295 -1.33867 -1.32229 -1.30592 -1.28912 -1.27222 -1.25516 -1.23799 -1.22069 -1.20324 -1.1856 -1.16775 -1.14962 -1.13118 -1.11238 -1.09319 -1.0736 -1.05357 -1.0331 -1.01218 -0.990828 -0.969026 -0.946778 -0.924088 -0.900966 -0.877429 -0.8535 -0.829211 -0.804596 -0.779695 -0.75455 -0.729203 -0.703697 -0.678074 -0.652377 -0.626648 -0.600934 -0.575283 -0.549751 -0.524389 -0.499246 -0.474362 -0.449775 -0.425515 -0.401605 -0.378062 -0.354901 -0.332145 -0.309827 -0.28798 -0.266699 -0.245981 -0.226207 -0.207028 -0.190644 -0.175311 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
