nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.67845 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.66766 -3.67598 -3.68 -3.68203 -3.68293 -3.68309 -3.68272 -3.68195 -3.68085 -3.67942 -3.67852 -3.67747 -3.67646 -3.67564 -3.67519 -3.67539 -3.6767 -3.68009 -3.68801 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.66921 -3.67748 -3.68118 -3.6822 -3.68087 -3.67638 -3.67798 -3.68006 -3.68158 -3.68246 -3.6828 -3.68271 -3.68226 -3.68155 -3.68066 -3.67986 -3.67904 -3.67829 -3.67769 -3.67738 -3.67751 -3.67826 -3.67964 -3.68074 -3.67602 -3.67393 -3.674 -3.67682 -3.68451 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.66798 -3.67567 -3.67788 -3.67546 -3.67779 -3.67991 -3.6809 -3.6807 -3.67974 -3.68034 -3.6815 -3.68258 -3.68335 -3.68376 -3.68384 -3.68363 -3.68319 -3.68261 -3.68199 -3.68135 -3.68074 -3.68024 -3.67991 -3.67984 -3.68002 -3.68028 -3.68004 -3.67823 -3.67701 -3.6769 -3.67799 -3.67953 -3.67666 -3.67819 -3.68537 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.66804 -3.67423 -3.67321 -3.67565 -3.67729 -3.67774 -3.67913 -3.68059 -3.68162 -3.6821 -3.68232 -3.68294 -3.68382 -3.68469 -3.68539 -3.68585 -3.68605 -3.68601 -3.68577 -3.68539 -3.68492 -3.6844 -3.68388 -3.6834 -3.683 -3.68271 -3.6825 -3.68223 -3.68167 -3.68065 -3.67979 -3.67942 -3.67955 -3.67974 -3.67912 -3.67977 -3.68147 -3.68015 -3.68594 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.6704 -3.67589 -3.67365 -3.67504 -3.67577 -3.67727 -3.67871 -3.67987 -3.6812 -3.68254 -3.68367 -3.68454 -3.68528 -3.68608 -3.68695 -3.68777 -3.68847 -3.68897 -3.68927 -3.68936 -3.68927 -3.68902 -3.68866 -3.68823 -3.68774 -3.68725 -3.68676 -3.68629 -3.68582 -3.68526 -3.68455 -3.68368 -3.68286 -3.68225 -3.68186 -3.68154 -3.68114 -3.68114 -3.68139 -3.68114 -3.68174 -3.6791 -3.68409 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.67314 -3.67829 -3.67554 -3.67636 -3.67641 -3.6773 -3.67838 -3.67976 -3.68121 -3.68263 -3.68407 -3.68548 -3.68677 -3.68791 -3.68894 -3.68994 -3.69089 -3.69177 -3.69251 -3.69308 -3.69347 -3.69366 -3.69368 -3.69353 -3.69325 -3.69286 -3.69239 -3.69186 -3.69128 -3.69066 -3.68999 -3.68923 -3.68837 -3.68743 -3.6865 -3.68565 -3.6849 -3.68421 -3.68356 -3.68305 -3.68262 -3.68208 -3.68155 -3.68042 -3.68025 -3.67684 -3.68131 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.67507 -3.68017 -3.67742 -3.67808 -3.67786 -3.67841 -3.67911 -3.68017 -3.68147 -3.68296 -3.68454 -3.68615 -3.68775 -3.68932 -3.69079 -3.69216 -3.69342 -3.6946 -3.69569 -3.69666 -3.69749 -3.69815 -3.69862 -3.6989 -3.699 -3.69893 -3.6987 -3.69834 -3.69786 -3.69727 -3.6966 -3.69585 -3.695 -3.69407 -3.69304 -3.69195 -3.69083 -3.68973 -3.68867 -3.68764 -3.68664 -3.68569 -3.68476 -3.68379 -3.68276 -3.68156 -3.68042 -3.67873 -3.67816 -3.67448 -3.67874 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.67452 -3.6802 -3.67816 -3.67913 -3.67903 -3.67958 -3.68018 -3.68109 -3.68222 -3.68359 -3.68515 -3.68685 -3.68864 -3.69045 -3.69225 -3.69401 -3.6957 -3.69728 -3.69875 -3.70011 -3.70135 -3.70245 -3.70338 -3.70414 -3.7047 -3.70507 -3.70524 -3.70523 -3.70503 -3.70467 -3.70417 -3.70352 -3.70275 -3.70186 -3.70086 -3.69975 -3.69854 -3.69725 -3.69591 -3.69454 -3.69317 -3.6918 -3.69044 -3.68909 -3.68773 -3.68635 -3.68492 -3.68343 -3.68192 -3.68031 -3.67888 -3.67709 -3.67664 -3.67353 -3.67837 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -3.67342 -3.67577 -3.67831 -3.679 -3.67997 -3.6808 -3.68181 -3.68297 -3.68433 -3.68587 -3.68759 -3.68946 -3.69143 -3.69346 -3.69552 -3.69756 -3.69954 -3.70145 -3.70326 -3.70494 -3.70649 -3.70789 -3.70913 -3.71019 -3.71106 -3.71172 -3.71216 -3.7124 -3.71243 -3.71225 -3.71189 -3.71134 -3.71062 -3.70975 -3.70873 -3.70756 -3.70627 -3.70486 -3.70335 -3.70176 -3.70012 -3.69843 -3.69672 -3.695 -3.69326 -3.6915 -3.68973 -3.68793 -3.68611 -3.68428 -3.68248 -3.68077 -3.67915 -3.67798 -3.67691 -3.67812 -3.6798 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
