nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -12.0891 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -12.0766 -12.0854 -12.0902 -12.0931 -12.0949 -12.0958 -12.0961 -12.0956 -12.0945 -12.0925 -12.0922 -12.0913 -12.0901 -12.0887 -12.0876 -12.0869 -12.0874 -12.09 -12.0975 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -12.0759 -12.0848 -12.0896 -12.0918 -12.0914 -12.0872 -12.0896 -12.0926 -12.0951 -12.0969 -12.0981 -12.0987 -12.0987 -12.0981 -12.0972 -12.0965 -12.0956 -12.0945 -12.0933 -12.0922 -12.0915 -12.0912 -12.0917 -12.0921 -12.0871 -12.084 -12.083 -12.0847 -12.0917 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -12.0742 -12.0826 -12.0856 -12.0838 -12.0872 -12.0906 -12.0931 -12.0942 -12.0944 -12.0962 -12.0986 -12.1009 -12.1028 -12.1042 -12.1051 -12.1054 -12.1053 -12.1048 -12.1042 -12.1033 -12.1022 -12.101 -12.0998 -12.0986 -12.0976 -12.0966 -12.0952 -12.0923 -12.0897 -12.0882 -12.0879 -12.0883 -12.0849 -12.0855 -12.0921 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -12.0751 -12.0818 -12.0812 -12.0847 -12.0877 -12.0896 -12.0926 -12.0959 -12.0988 -12.1012 -12.1031 -12.1054 -12.1079 -12.1103 -12.1124 -12.114 -12.1151 -12.1158 -12.1159 -12.1157 -12.1152 -12.1143 -12.1132 -12.1119 -12.1104 -12.1088 -12.1071 -12.1052 -12.103 -12.1002 -12.0976 -12.0953 -12.0936 -12.0921 -12.09 -12.0893 -12.0899 -12.0881 -12.0934 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -12.0781 -12.0843 -12.0826 -12.0851 -12.0873 -12.0906 -12.094 -12.0974 -12.1011 -12.1048 -12.1084 -12.1116 -12.1146 -12.1176 -12.1205 -12.1231 -12.1255 -12.1274 -12.1288 -12.1297 -12.1301 -12.1301 -12.1296 -12.1287 -12.1275 -12.126 -12.1241 -12.1221 -12.1198 -12.1173 -12.1144 -12.1113 -12.1081 -12.105 -12.1022 -12.0995 -12.0969 -12.0949 -12.0933 -12.0916 -12.091 -12.0879 -12.0922 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -12.0809 -12.0869 -12.085 -12.0872 -12.089 -12.092 -12.0954 -12.0994 -12.1037 -12.108 -12.1125 -12.117 -12.1213 -12.1254 -12.1293 -12.1329 -12.1363 -12.1394 -12.1421 -12.1443 -12.146 -12.1472 -12.1478 -12.1479 -12.1474 -12.1465 -12.1452 -12.1434 -12.1412 -12.1387 -12.1359 -12.1327 -12.1292 -12.1255 -12.1216 -12.1177 -12.1139 -12.1101 -12.1065 -12.1031 -12.1 -12.0971 -12.0945 -12.0917 -12.0901 -12.0858 -12.0894 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -12.082 -12.0882 -12.0866 -12.0891 -12.0909 -12.0939 -12.0973 -12.1014 -12.1061 -12.1111 -12.1163 -12.1217 -12.1271 -12.1324 -12.1376 -12.1426 -12.1472 -12.1516 -12.1555 -12.1591 -12.1622 -12.1648 -12.1668 -12.1682 -12.169 -12.1692 -12.1688 -12.1678 -12.1663 -12.1642 -12.1617 -12.1587 -12.1553 -12.1515 -12.1473 -12.1428 -12.1382 -12.1333 -12.1285 -12.1236 -12.1189 -12.1142 -12.1097 -12.1054 -12.1013 -12.0974 -12.0938 -12.0901 -12.0877 -12.0829 -12.0861 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -12.0804 -12.0871 -12.0865 -12.0894 -12.0916 -12.095 -12.0987 -12.1032 -12.1081 -12.1136 -12.1194 -12.1256 -12.132 -12.1384 -12.1448 -12.1511 -12.1572 -12.163 -12.1684 -12.1735 -12.1781 -12.1823 -12.1858 -12.1888 -12.1911 -12.1927 -12.1937 -12.194 -12.1936 -12.1925 -12.1908 -12.1885 -12.1855 -12.1821 -12.1781 -12.1736 -12.1687 -12.1634 -12.1579 -12.1521 -12.1462 -12.1402 -12.1342 -12.1282 -12.1224 -12.1167 -12.1112 -12.1059 -12.1008 -12.0961 -12.0918 -12.0877 -12.0853 -12.0808 -12.0846 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -12.0798 -12.083 -12.0873 -12.0904 -12.0944 -12.0987 -12.1036 -12.1091 -12.115 -12.1215 -12.1284 -12.1356 -12.143 -12.1505 -12.1581 -12.1656 -12.1729 -12.18 -12.1867 -12.193 -12.1988 -12.2041 -12.2088 -12.2129 -12.2163 -12.2189 -12.2208 -12.222 -12.2223 -12.2219 -12.2207 -12.2188 -12.2161 -12.2128 -12.2088 -12.2042 -12.199 -12.1934 -12.1872 -12.1807 -12.1739 -12.1669 -12.1597 -12.1525 -12.1452 -12.138 -12.1309 -12.1239 -12.1172 -12.1107 -12.1046 -12.099 -12.0939 -12.0898 -12.0862 -12.0856 -12.0864 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
