3 -7.26829
4 -7.20058
5 -7.12434
6 -7.04584
7 -6.96785
8 -6.89158
9 -6.81757
10 -6.74602
11 -6.67697
12 -6.61041
13 -6.54628
14 -6.48453
15 -6.42507
16 -6.36784
17 -6.31278
18 -6.25983
19 -6.20893
20 -6.16003
21 -6.1131
22 -6.06808
23 -6.02494
24 -5.98365
25 -5.94418
26 -5.90649
27 -5.87057
28 -5.83639
29 -5.80392
30 -5.77315
31 -5.74406
32 -5.71663
33 -5.69083
34 -5.66666
35 -5.6441
36 -5.62313
37 -5.60373
38 -5.5859
39 -5.56961
40 -5.55485
41 -5.5416
42 -5.52985
43 -5.51959
44 -5.5108
45 -5.50346
46 -5.49756
47 -5.49306
48 -5.48991
49 -5.48793
50 -5.48646
