nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -23.5974 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -23.6821 -23.6795 -23.6761 -23.6724 -23.6686 -23.6647 -23.6608 -23.6568 -23.6527 -23.6485 -23.6443 -23.64 -23.6355 -23.631 -23.6263 -23.6214 -23.6164 -23.6113 -23.6058 -23.5999 -23.5954 -23.5905 -23.5854 -23.5801 -23.5746 -23.569 -23.5633 -23.5576 -23.5517 -23.5459 -23.54 -23.5342 -23.5283 -23.5226 -23.517 -23.5117 -23.5067 -23.5024 -23.4994 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -23.7254 -23.723 -23.7197 -23.7161 -23.7123 -23.7083 -23.704 -23.6992 -23.6938 -23.6872 -23.6828 -23.6788 -23.675 -23.6711 -23.6672 -23.6633 -23.6593 -23.6552 -23.6511 -23.6468 -23.6425 -23.6381 -23.6335 -23.6289 -23.624 -23.6191 -23.614 -23.6087 -23.6034 -23.5983 -23.5933 -23.588 -23.5827 -23.5772 -23.5715 -23.5659 -23.5601 -23.5542 -23.5484 -23.5425 -23.5366 -23.5307 -23.5249 -23.5192 -23.5138 -23.5085 -23.5036 -23.4988 -23.4932 -23.4874 -23.4815 -23.4756 -23.4698 -23.4642 -23.459 -23.4545 -23.4514 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -23.7557 -23.7532 -23.7498 -23.746 -23.7416 -23.7366 -23.7304 -23.7262 -23.7225 -23.7188 -23.715 -23.711 -23.7068 -23.7024 -23.6976 -23.6925 -23.688 -23.6839 -23.68 -23.6761 -23.6722 -23.6683 -23.6643 -23.6603 -23.6562 -23.652 -23.6476 -23.6432 -23.6387 -23.634 -23.6293 -23.6243 -23.6193 -23.6141 -23.6089 -23.6038 -23.5985 -23.5932 -23.5878 -23.5823 -23.5766 -23.5709 -23.5651 -23.5592 -23.5533 -23.5473 -23.5414 -23.5354 -23.5295 -23.5237 -23.518 -23.5125 -23.507 -23.5015 -23.4958 -23.4899 -23.4839 -23.4779 -23.472 -23.4663 -23.4608 -23.4556 -23.4507 -23.445 -23.4392 -23.4336 -23.4284 -23.4238 -23.4206 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -23.7816 -23.7792 -23.7757 -23.7716 -23.7668 -23.7607 -23.7565 -23.7528 -23.7489 -23.7448 -23.7403 -23.7356 -23.7315 -23.7277 -23.724 -23.7203 -23.7164 -23.7125 -23.7083 -23.704 -23.6995 -23.6953 -23.6913 -23.6874 -23.6836 -23.6797 -23.6758 -23.6719 -23.6679 -23.6638 -23.6596 -23.6553 -23.6509 -23.6464 -23.6418 -23.637 -23.6322 -23.6272 -23.6221 -23.6169 -23.6117 -23.6064 -23.601 -23.5955 -23.5899 -23.5842 -23.5785 -23.5726 -23.5667 -23.5607 -23.5547 -23.5486 -23.5426 -23.5365 -23.5305 -23.5246 -23.5187 -23.5129 -23.507 -23.501 -23.4949 -23.4888 -23.4826 -23.4765 -23.4705 -23.4647 -23.4589 -23.4533 -23.4474 -23.4415 -23.4357 -23.4301 -23.4249 -23.4199 -23.4141 -23.4084 -23.403 -23.3983 -23.395 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -23.8067 -23.8043 -23.8011 -23.7972 -23.7926 -23.7866 -23.7826 -23.7788 -23.7749 -23.7706 -23.766 -23.762 -23.7582 -23.7545 -23.7507 -23.7467 -23.7427 -23.7389 -23.7353 -23.7317 -23.7281 -23.7245 -23.7207 -23.7168 -23.7129 -23.7089 -23.7049 -23.7011 -23.6972 -23.6935 -23.6897 -23.6858 -23.6819 -23.678 -23.6739 -23.6698 -23.6655 -23.6612 -23.6567 -23.6521 -23.6474 -23.6425 -23.6375 -23.6325 -23.6273 -23.6221 -23.6167 -23.6113 -23.6058 -23.6001 -23.5944 -23.5885 -23.5826 -23.5766 -23.5705 -23.5644 -23.5583 -23.5521 -23.5459 -23.5397 -23.5336 -23.5274 -23.5213 -23.5151 -23.5088 -23.5025 -23.4961 -23.4897 -23.4834 -23.4771 -23.4708 -23.4647 -23.4585 -23.4523 -23.4462 -23.44 -23.434 -23.4282 -23.4224 -23.4164 -23.4105 -23.4048 -23.3993 -23.3941 -23.3881 -23.3821 -23.3766 -23.3717 -23.3684 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -23.8273 -23.8249 -23.8214 -23.8171 -23.8115 -23.8077 -23.8042 -23.8004 -23.7964 -23.792 -23.7882 -23.7845 -23.7809 -23.7771 -23.7733 -23.7696 -23.7661 -23.7627 -23.7592 -23.7556 -23.7521 -23.7486 -23.7452 -23.7418 -23.7384 -23.735 -23.7315 -23.7279 -23.7242 -23.7205 -23.7168 -23.7131 -23.7094 -23.7058 -23.7021 -23.6983 -23.6945 -23.6906 -23.6866 -23.6825 -23.6782 -23.6739 -23.6695 -23.6649 -23.6602 -23.6554 -23.6504 -23.6454 -23.6402 -23.6349 -23.6296 -23.6241 -23.6185 -23.6128 -23.607 -23.6011 -23.5951 -23.589 -23.5828 -23.5766 -23.5703 -23.564 -23.5577 -23.5513 -23.5449 -23.5385 -23.5321 -23.5256 -23.5191 -23.5125 -23.5059 -23.4992 -23.4926 -23.486 -23.4794 -23.4728 -23.4663 -23.4597 -23.4532 -23.4467 -23.4402 -23.4339 -23.4275 -23.4212 -23.4149 -23.4087 -23.4026 -23.3966 -23.3904 -23.3842 -23.3783 -23.3727 -23.3675 -23.3615 -23.3558 -23.3509 -23.3474 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -23.8475 -23.8452 -23.8419 -23.8377 -23.8321 -23.8283 -23.8248 -23.8209 -23.8168 -23.8132 -23.8099 -23.8065 -23.803 -23.7994 -23.796 -23.7927 -23.7894 -23.7861 -23.7828 -23.7796 -23.7764 -23.7733 -23.7701 -23.7669 -23.7638 -23.7606 -23.7575 -23.7544 -23.7512 -23.748 -23.7447 -23.7414 -23.738 -23.7346 -23.7311 -23.7276 -23.724 -23.7205 -23.7169 -23.7132 -23.7095 -23.7056 -23.7017 -23.6976 -23.6935 -23.6892 -23.6848 -23.6802 -23.6756 -23.6707 -23.6658 -23.6608 -23.6556 -23.6503 -23.6449 -23.6394 -23.6337 -23.628 -23.6221 -23.6161 -23.61 -23.6039 -23.5976 -23.5912 -23.5848 -23.5784 -23.5718 -23.5653 -23.5587 -23.552 -23.5453 -23.5386 -23.5318 -23.5249 -23.518 -23.5111 -23.5042 -23.4972 -23.4903 -23.4833 -23.4764 -23.4695 -23.4626 -23.4556 -23.4488 -23.4419 -23.4351 -23.4283 -23.4216 -23.4149 -23.4083 -23.4017 -23.3951 -23.3885 -23.3821 -23.3759 -23.3698 -23.3636 -23.3575 -23.3519 -23.3465 -23.3403 -23.3344 -23.3294 -23.3259 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -23.867 -23.8648 -23.8617 -23.8577 -23.8523 -23.8487 -23.8453 -23.8416 -23.8376 -23.8341 -23.8308 -23.8275 -23.8242 -23.821 -23.818 -23.815 -23.812 -23.809 -23.8061 -23.8032 -23.8004 -23.7975 -23.7947 -23.7918 -23.7891 -23.7863 -23.7835 -23.7807 -23.7779 -23.775 -23.7722 -23.7693 -23.7664 -23.7635 -23.7604 -23.7574 -23.7542 -23.751 -23.7477 -23.7444 -23.741 -23.7376 -23.7341 -23.7305 -23.7269 -23.7231 -23.7192 -23.7153 -23.7111 -23.7069 -23.7025 -23.698 -23.6934 -23.6886 -23.6837 -23.6786 -23.6734 -23.6681 -23.6627 -23.6571 -23.6514 -23.6456 -23.6396 -23.6336 -23.6274 -23.6211 -23.6148 -23.6083 -23.6017 -23.5951 -23.5884 -23.5816 -23.5748 -23.5679 -23.561 -23.554 -23.5469 -23.5398 -23.5326 -23.5254 -23.5181 -23.5109 -23.5036 -23.4963 -23.489 -23.4816 -23.4743 -23.467 -23.4597 -23.4524 -23.4451 -23.4379 -23.4307 -23.4235 -23.4163 -23.4092 -23.4021 -23.3951 -23.3882 -23.3814 -23.3746 -23.3679 -23.3614 -23.355 -23.3487 -23.3423 -23.3361 -23.3303 -23.3248 -23.3185 -23.3127 -23.3077 -23.3042 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -23.8829 -23.8805 -23.8768 -23.8717 -23.8682 -23.865 -23.8615 -23.8577 -23.8544 -23.8513 -23.8482 -23.845 -23.8421 -23.8392 -23.8365 -23.8337 -23.8311 -23.8286 -23.826 -23.8235 -23.8211 -23.8186 -23.8162 -23.8137 -23.8113 -23.8089 -23.8065 -23.8041 -23.8017 -23.7992 -23.7968 -23.7943 -23.7918 -23.7892 -23.7867 -23.784 -23.7813 -23.7786 -23.7757 -23.7728 -23.7698 -23.7668 -23.7636 -23.7604 -23.7571 -23.7538 -23.7503 -23.7467 -23.7431 -23.7393 -23.7353 -23.7313 -23.7271 -23.7227 -23.7183 -23.7136 -23.7089 -23.704 -23.6989 -23.6937 -23.6884 -23.6829 -23.6773 -23.6715 -23.6656 -23.6596 -23.6535 -23.6472 -23.6408 -23.6343 -23.6277 -23.621 -23.6142 -23.6074 -23.6004 -23.5934 -23.5862 -23.579 -23.5718 -23.5644 -23.557 -23.5496 -23.5421 -23.5345 -23.5269 -23.5192 -23.5116 -23.5039 -23.4962 -23.4885 -23.4807 -23.473 -23.4653 -23.4575 -23.4498 -23.4421 -23.4344 -23.4268 -23.4191 -23.4116 -23.404 -23.3966 -23.3892 -23.3819 -23.3746 -23.3675 -23.3605 -23.3535 -23.3466 -23.3399 -23.3334 -23.327 -23.3205 -23.3143 -23.3085 -23.3032 -23.2974 -23.2924 -23.2889 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
