nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.71283 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.62127 4.62409 4.62795 4.63228 4.63686 4.64159 4.64643 4.65134 4.65632 4.66134 4.66639 4.67149 4.6766 4.68174 4.6869 4.69207 4.69725 4.70244 4.70764 4.71283 4.71803 4.72323 4.72842 4.7336 4.73877 4.74393 4.74907 4.75418 4.75927 4.76433 4.76935 4.77433 4.77924 4.78407 4.78881 4.79339 4.79772 4.80158 4.80439 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.57564 4.57844 4.58231 4.58669 4.59138 4.59628 4.60138 4.6067 4.61231 4.61845 4.62304 4.62748 4.63203 4.63671 4.64149 4.64635 4.65128 4.65627 4.6613 4.66636 4.67146 4.67658 4.68172 4.68688 4.69206 4.69724 4.70244 4.70763 4.71284 4.71804 4.72323 4.72843 4.73361 4.73879 4.74395 4.74909 4.75421 4.75931 4.76437 4.7694 4.77438 4.77932 4.78418 4.78896 4.79363 4.79818 4.80262 4.80721 4.81336 4.81896 4.82428 4.82938 4.83428 4.83897 4.84335 4.84722 4.85002 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.54516 4.548 4.55196 4.55651 4.56147 4.56684 4.57284 4.57737 4.5818 4.58639 4.59116 4.59609 4.60117 4.6064 4.61177 4.61719 4.62214 4.62691 4.63166 4.63645 4.6413 4.64621 4.65117 4.65618 4.66122 4.6663 4.67141 4.67654 4.68169 4.68686 4.69204 4.69723 4.70243 4.70763 4.71284 4.71804 4.72325 4.72844 4.73363 4.73882 4.74398 4.74913 4.75426 4.75937 4.76445 4.76949 4.7745 4.77946 4.78437 4.78922 4.79401 4.79876 4.80352 4.80847 4.81389 4.81926 4.82449 4.82957 4.8345 4.83927 4.84386 4.84829 4.85282 4.85881 4.86419 4.86915 4.87369 4.87766 4.8805 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.51938 4.52228 4.52635 4.53108 4.53634 4.54232 4.54688 4.55138 4.5561 4.56105 4.56622 4.57151 4.57639 4.58114 4.58591 4.59077 4.59574 4.60081 4.60597 4.61119 4.6164 4.62143 4.62635 4.63124 4.63613 4.64105 4.64601 4.65101 4.65605 4.66112 4.66621 4.67133 4.67648 4.68164 4.68682 4.69201 4.6972 4.70241 4.70762 4.71284 4.71805 4.72326 4.72847 4.73367 4.73886 4.74403 4.7492 4.75434 4.75946 4.76456 4.76962 4.77466 4.77966 4.78462 4.78954 4.79443 4.79931 4.80424 4.80927 4.81447 4.81969 4.82485 4.82992 4.83489 4.83975 4.84452 4.84927 4.85415 4.85944 4.8646 4.86956 4.87427 4.87878 4.88334 4.88931 4.89458 4.8993 4.90337 4.90627 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.4936 4.49645 4.50048 4.50519 4.51047 4.51649 4.5211 4.5257 4.53054 4.53563 4.5409 4.5458 4.5506 4.55545 4.56042 4.56549 4.57058 4.57555 4.58045 4.58534 4.59029 4.59529 4.60036 4.60548 4.61063 4.61577 4.62083 4.62584 4.63081 4.63578 4.64077 4.64578 4.65082 4.65589 4.66098 4.6661 4.67124 4.6764 4.68157 4.68676 4.69196 4.69717 4.70239 4.70761 4.71284 4.71806 4.72328 4.7285 4.73371 4.73891 4.7441 4.74928 4.75444 4.75958 4.76469 4.76979 4.77485 4.77989 4.7849 4.78989 4.79486 4.79983 4.80484 4.8099 4.81504 4.82019 4.82531 4.83038 4.83538 4.84032 4.84522 4.85011 4.85508 4.86017 4.86524 4.8702 4.87506 4.87986 4.88476 4.89002 4.89512 4.89995 4.90455 4.90916 4.91518 4.92046 4.92516 4.92919 4.93204 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.47286 4.47577 4.47995 4.48492 4.49075 4.49527 4.49981 4.50462 4.50972 4.51501 4.51995 4.5248 4.52973 4.53476 4.53984 4.54482 4.54975 4.5547 4.55969 4.56473 4.56977 4.57478 4.57976 4.58473 4.58973 4.59477 4.59985 4.60496 4.61009 4.61521 4.62029 4.62535 4.63039 4.63542 4.64046 4.64552 4.6506 4.6557 4.66082 4.66596 4.67112 4.6763 4.68149 4.6867 4.69191 4.69714 4.70237 4.7076 4.71284 4.71808 4.72331 4.72854 4.73377 4.73898 4.74419 4.74938 4.75456 4.75972 4.76486 4.76998 4.77508 4.78015 4.78521 4.79025 4.79529 4.80032 4.80538 4.81046 4.81558 4.82071 4.82582 4.8309 4.83593 4.84093 4.84591 4.85088 4.85589 4.86094 4.86597 4.87096 4.87591 4.88084 4.88581 4.89089 4.89592 4.90085 4.90571 4.91064 4.91593 4.92103 4.92584 4.93038 4.93489 4.94072 4.94569 4.94987 4.95279 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.45196 4.45487 4.45904 4.46404 4.46994 4.47452 4.47915 4.48407 4.48922 4.49407 4.49886 4.50376 4.50878 4.51387 4.51887 4.52384 4.52882 4.53384 4.53888 4.5439 4.54889 4.55389 4.55891 4.56395 4.569 4.57404 4.57907 4.5841 4.58915 4.59422 4.59931 4.60443 4.60955 4.61468 4.61979 4.62488 4.62997 4.63505 4.64014 4.64524 4.65036 4.65549 4.66064 4.66581 4.67099 4.67619 4.6814 4.68662 4.69186 4.6971 4.70234 4.70759 4.71284 4.71809 4.72334 4.72859 4.73383 4.73906 4.74428 4.74949 4.75469 4.75987 4.76504 4.77019 4.77532 4.78044 4.78554 4.79063 4.79571 4.80079 4.80589 4.811 4.81612 4.82125 4.82636 4.83145 4.83652 4.84157 4.8466 4.85163 4.85666 4.86171 4.86675 4.87177 4.87677 4.88176 4.88677 4.89181 4.89683 4.90182 4.90678 4.91178 4.91687 4.92189 4.92678 4.93158 4.93643 4.94158 4.94649 4.95112 4.9557 4.9616 4.96659 4.97077 4.97368 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.43141 4.43423 4.43831 4.44322 4.44905 4.4536 4.45822 4.46315 4.46833 4.47322 4.47806 4.48299 4.48798 4.49291 4.49782 4.50277 4.50778 4.51282 4.51784 4.52285 4.52787 4.53291 4.53795 4.54299 4.54803 4.55307 4.55812 4.56318 4.56824 4.57331 4.57838 4.58345 4.58854 4.59364 4.59875 4.60388 4.60902 4.61416 4.6193 4.62443 4.62955 4.63468 4.63981 4.64495 4.6501 4.65526 4.66044 4.66564 4.67084 4.67607 4.6813 4.68654 4.69179 4.69705 4.70231 4.70758 4.71284 4.71811 4.72338 4.72864 4.7339 4.73915 4.74439 4.74962 4.75484 4.76005 4.76524 4.77042 4.77559 4.78074 4.78588 4.79101 4.79613 4.80125 4.80638 4.81152 4.81666 4.82179 4.82692 4.83204 4.83714 4.84222 4.84729 4.85236 4.85742 4.86249 4.86755 4.8726 4.87764 4.88267 4.88771 4.89275 4.89778 4.9028 4.90781 4.91283 4.91787 4.92288 4.92783 4.93274 4.93767 4.94266 4.94759 4.95243 4.95731 4.96249 4.96742 4.97204 4.97659 4.98241 4.98733 4.9914 4.99422 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.41584 4.41878 4.42312 4.4286 4.43297 4.43747 4.44231 4.44742 4.45227 4.45709 4.46201 4.46701 4.47196 4.47688 4.48184 4.48681 4.49178 4.49674 4.50173 4.50675 4.51178 4.51682 4.52186 4.52691 4.53197 4.53703 4.54209 4.54716 4.55223 4.55731 4.56239 4.56749 4.57258 4.57768 4.58279 4.58791 4.59304 4.59818 4.60333 4.60849 4.61365 4.61881 4.62397 4.62913 4.6343 4.63946 4.64464 4.64983 4.65502 4.66023 4.66545 4.67069 4.67593 4.68118 4.68645 4.69172 4.69699 4.70228 4.70756 4.71285 4.71813 4.72342 4.7287 4.73397 4.73924 4.74451 4.74976 4.755 4.76024 4.76546 4.77067 4.77586 4.78105 4.78622 4.79139 4.79655 4.80171 4.80687 4.81203 4.81719 4.82235 4.8275 4.83264 4.83777 4.84288 4.84799 4.85309 4.85818 4.86328 4.86836 4.87344 4.87851 4.88357 4.88864 4.8937 4.89875 4.9038 4.90884 4.91387 4.91891 4.92392 4.92891 4.93387 4.93884 4.94381 4.94876 4.95369 4.95863 4.96363 4.96855 4.97337 4.97822 4.98333 4.98817 4.99266 4.99703 5.00251 5.00685 5.00979 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
