nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.34686 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.17593 1.18745 1.20339 1.22145 1.24074 1.26084 1.28153 1.30267 1.32416 1.34597 1.36731 1.38875 1.4101 1.43121 1.45187 1.4718 1.49051 1.50703 1.5189 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.07215 1.08322 1.09906 1.11779 1.13904 1.16359 1.18221 1.2005 1.21948 1.23919 1.25953 1.28037 1.30161 1.32315 1.34486 1.3665 1.38812 1.40965 1.43095 1.45188 1.47227 1.49195 1.51087 1.52994 1.55469 1.57663 1.59622 1.61287 1.62446 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.01011 1.02138 1.03838 1.06025 1.07762 1.09542 1.11455 1.13506 1.15651 1.17656 1.1962 1.21604 1.2363 1.257 1.27811 1.29956 1.32126 1.34312 1.36501 1.3869 1.40871 1.43034 1.45171 1.47274 1.49339 1.51383 1.53464 1.55684 1.57827 1.59841 1.61714 1.63521 1.65749 1.67512 1.68685 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.965437 0.97798 0.998001 1.01486 1.03279 1.05217 1.07086 1.0897 1.1092 1.12945 1.15015 1.1706 1.19096 1.21145 1.23224 1.25336 1.27481 1.29654 1.31851 1.34064 1.36284 1.38506 1.40724 1.4293 1.45118 1.47286 1.49433 1.51572 1.53724 1.55905 1.5805 1.60126 1.6213 1.64107 1.6614 1.68023 1.69775 1.71804 1.73095 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.918173 0.931107 0.952074 0.969741 0.988357 1.00651 1.02501 1.04406 1.06321 1.08259 1.1024 1.12269 1.14331 1.16404 1.18487 1.20588 1.22714 1.24869 1.27052 1.29261 1.31492 1.33739 1.35996 1.38258 1.40519 1.42774 1.45017 1.47248 1.49466 1.51676 1.53885 1.56091 1.58272 1.6041 1.62503 1.64565 1.6661 1.6859 1.70516 1.72467 1.74303 1.76436 1.77775 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.870391 0.883294 0.904423 0.922323 0.941333 0.959829 0.978461 0.997101 1.01597 1.03516 1.0546 1.07433 1.09443 1.11489 1.13568 1.15669 1.17791 1.19936 1.22106 1.24304 1.26529 1.28778 1.31049 1.33337 1.35636 1.37943 1.40253 1.4256 1.44861 1.47154 1.49437 1.51712 1.53979 1.56235 1.58467 1.60668 1.62835 1.6497 1.67074 1.69136 1.71162 1.73171 1.75147 1.77154 1.79032 1.81205 1.82557 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.823469 0.835968 0.85667 0.874322 0.89323 0.911717 0.930406 0.949076 0.967849 0.986756 1.00589 1.0253 1.045 1.06502 1.08538 1.10609 1.12713 1.14845 1.17004 1.1919 1.21403 1.23645 1.25913 1.28207 1.30522 1.32855 1.35202 1.37559 1.39921 1.42284 1.44645 1.47001 1.49349 1.51689 1.54018 1.56332 1.58625 1.60892 1.63129 1.65335 1.67509 1.69648 1.71755 1.73835 1.7589 1.77929 1.79929 1.8195 1.83827 1.85982 1.87307 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.779274 0.790659 0.810149 0.827011 0.845325 0.863379 0.881761 0.900207 0.918802 0.937522 0.956407 0.975493 0.994831 1.01446 1.0344 1.05468 1.07531 1.09629 1.11761 1.13926 1.16122 1.18349 1.20606 1.22892 1.25207 1.27547 1.29911 1.32294 1.34693 1.37104 1.39523 1.41945 1.44368 1.46788 1.49203 1.51609 1.54003 1.56383 1.58742 1.61077 1.63385 1.65663 1.67909 1.70123 1.72305 1.74456 1.76578 1.78672 1.80734 1.8277 1.84752 1.86736 1.8855 1.90595 1.91811 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.752546 0.767056 0.781786 0.798765 0.815878 0.833537 0.851407 0.869533 0.887855 0.906382 0.925115 0.944076 0.963294 0.982801 1.00263 1.02279 1.04332 1.06421 1.08548 1.10711 1.12911 1.15145 1.17413 1.19714 1.22047 1.24409 1.268 1.29215 1.31652 1.34107 1.36577 1.39056 1.41541 1.4403 1.46517 1.48999 1.51474 1.53938 1.56387 1.58816 1.61223 1.63603 1.65954 1.68274 1.70562 1.72816 1.75037 1.77225 1.79378 1.81495 1.83573 1.85604 1.87589 1.89492 1.9135 1.92942 1.94453 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
