4 -4.6128
5 -4.59565
6 -4.56826
7 -4.5353
8 -4.49948
9 -4.46233
10 -4.42476
11 -4.38733
12 -4.35037
13 -4.31412
14 -4.27871
15 -4.24424
16 -4.21076
17 -4.17832
18 -4.14694
19 -4.11663
20 -4.0874
21 -4.05925
22 -4.03218
23 -4.00619
24 -3.98126
25 -3.95739
26 -3.93457
27 -3.91279
28 -3.89205
29 -3.87234
30 -3.85364
31 -3.83594
32 -3.81925
33 -3.80354
34 -3.78881
35 -3.77506
36 -3.76226
37 -3.75042
38 -3.73953
39 -3.72957
40 -3.72054
41 -3.71243
42 -3.70523
43 -3.69893
44 -3.69353
45 -3.68902
46 -3.68539
47 -3.68261
48 -3.68066
49 -3.67942
50 -3.67845
