nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0515246 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -0.119139 -0.107702 -0.0918743 -0.0739463 -0.0547914 -0.0348061 -0.0142038 0.00688449 0.0283807 0.0502789 0.0715119 0.0929321 0.114326 0.135512 0.156279 0.176332 0.195177 0.211812 0.223762 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -0.222559 -0.211604 -0.195918 -0.177363 -0.156261 -0.131764 -0.113256 -0.0951038 -0.0762803 -0.0567138 -0.0365035 -0.0157613 0.00541241 0.0269216 0.0486392 0.0702609 0.0918955 0.11347 0.134861 0.155913 0.176446 0.196269 0.215336 0.234517 0.259316 0.281398 0.301162 0.317978 0.329678 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -0.284541 -0.273363 -0.25649 -0.234706 -0.217501 -0.199911 -0.180996 -0.160687 -0.139414 -0.119553 -0.100106 -0.0804511 -0.0603641 -0.0398083 -0.0188183 0.00254327 0.0241967 0.0460392 0.0679394 0.0898606 0.111738 0.133482 0.154995 0.176185 0.197021 0.217649 0.238634 0.261007 0.282646 0.302998 0.321936 0.340181 0.362548 0.380316 0.392148 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -0.32933 -0.316866 -0.29691 -0.280213 -0.262485 -0.243323 -0.224892 -0.206327 -0.187106 -0.167138 -0.146709 -0.126507 -0.106398 -0.0861316 -0.0655559 -0.0446138 -0.0233076 -0.00167347 0.0202307 0.042331 0.0645464 0.086818 0.109084 0.131278 0.153335 0.175209 0.196908 0.218535 0.240308 0.262381 0.284114 0.305156 0.325485 0.345511 0.366067 0.3851 0.402784 0.423147 0.436136 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -0.376689 -0.363855 -0.342972 -0.325478 -0.307079 -0.289194 -0.271003 -0.252284 -0.233498 -0.214483 -0.195036 -0.17511 -0.154833 -0.134431 -0.113911 -0.0931841 -0.0721734 -0.0508386 -0.0291754 -0.00720698 0.0150249 0.0374656 0.0600553 0.0827381 0.105459 0.128164 0.150806 0.173354 0.19581 0.218215 0.24063 0.26304 0.285208 0.306956 0.328256 0.349238 0.370025 0.390131 0.409675 0.429399 0.44794 0.46935 0.482843 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -0.424462 -0.411691 -0.390696 -0.373012 -0.35426 -0.336077 -0.317803 -0.299561 -0.281124 -0.262381 -0.243402 -0.224135 -0.204505 -0.184487 -0.164133 -0.143524 -0.122678 -0.101568 -0.0801604 -0.0584333 -0.0363869 -0.0140391 0.00857758 0.0314202 0.0544403 0.0775888 0.100817 0.124078 0.147332 0.17055 0.193719 0.21684 0.239913 0.262893 0.28567 0.308145 0.33028 0.352095 0.373589 0.394645 0.415308 0.435751 0.455829 0.476156 0.495158 0.517014 0.530667 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -0.471266 -0.458926 -0.438408 -0.42102 -0.402424 -0.384307 -0.366035 -0.347829 -0.329558 -0.311185 -0.292613 -0.273772 -0.254647 -0.235205 -0.215407 -0.195242 -0.174726 -0.153889 -0.132744 -0.111284 -0.0894959 -0.0673743 -0.0449237 -0.0221612 0.000885161 0.0241792 0.0476795 0.0713421 0.0951227 0.118979 0.142871 0.166769 0.190646 0.214483 0.238255 0.261914 0.285393 0.308626 0.331573 0.354215 0.376532 0.398488 0.420094 0.441401 0.462408 0.483215 0.503585 0.524112 0.543142 0.564873 0.578286 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -0.515294 -0.504068 -0.484785 -0.468218 -0.45026 -0.432628 -0.414726 -0.396813 -0.378797 -0.360697 -0.342466 -0.324058 -0.305416 -0.286491 -0.26725 -0.247665 -0.227711 -0.207376 -0.186664 -0.165584 -0.144143 -0.122342 -0.100178 -0.0776544 -0.0547799 -0.0315726 -0.00805836 0.0157299 0.0397546 0.063975 0.0883496 0.112837 0.137398 0.161997 0.1866 0.211176 0.235689 0.260093 0.284334 0.308361 0.332132 0.355617 0.37879 0.401628 0.424126 0.446294 0.468133 0.489652 0.510801 0.53164 0.551883 0.572085 0.590519 0.611185 0.623499 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -0.542087 -0.52771 -0.513253 -0.496642 -0.47998 -0.462846 -0.445567 -0.428091 -0.41047 -0.392689 -0.374738 -0.356588 -0.338201 -0.319536 -0.300553 -0.281221 -0.261514 -0.241411 -0.2209 -0.199977 -0.178643 -0.156904 -0.13476 -0.112215 -0.089277 -0.0659583 -0.0422778 -0.0182613 0.00605978 0.0306497 0.0554694 0.080478 0.105634 0.130897 0.156227 0.181586 0.206934 0.232229 0.257426 0.282477 0.307334 0.331954 0.356303 0.38035 0.404071 0.427448 0.450471 0.47313 0.495409 0.517277 0.538708 0.55961 0.579991 0.599474 0.618416 0.634622 0.649867 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
